index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
706,29818,KWT,Asia,Kuwait,2021-01-18,158244.0,467.0,486.14300000000003,948.0,1.0,0.429,37054.599,109.353,113.836,221.985,0.23399999999999999,0.1,1.49,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,1406352.0,8807.0,329.31300000000005,2.062,9834.0,2.303,0.049,20.2,tests performed,2500.0,20996.0,41012.0,0.06,678.0,62.96,4270563.0,232.128,33.7,2.345,1.114,65530.537000000004,0.6,132.235,15.84,2.7,37.0,24.651,2.0,75.49,0.8029999999999999
707,60191,VNM,Asia,Vietnam,2021-01-18,1539.0,2.0,3.429,35.0,0.0,0.0,15.811,0.021,0.035,0.36,0.0,0.0,1.03,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,1469955.0,3009.0,15.100999999999999,0.031,2394.0,0.025,0.001,698.2,samples tested,17546374.0,1021093.0,913912.0,5.3,2761.0,56.48,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.84700000000001,2.6,75.4,0.6940000000000001
708,10136,CAN,North America,Canada,2021-01-18,719601.0,6420.0,6667.143,18130.0,106.0,147.714,19066.238999999998,170.102,176.65,480.365,2.8089999999999997,3.9139999999999997,1.14,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,16642497.0,65286.0,440.952,1.73,103304.0,2.737,0.065,15.5,people tested,614666.0,43924.0,36358.0,1.63,963.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,2.735,2.5,82.43,0.9259999999999999
709,45132,ROU,Europe,Romania,2021-01-18,695153.0,1509.0,3126.0,17271.0,50.0,78.0,36134.967000000004,78.44,162.494,897.7689999999999,2.5989999999999998,4.055,1.08,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,5170357.0,28592.0,268.762,1.486,19583.0,1.018,0.16,6.3,tests performed,235239.0,30179.0,15721.0,1.22,817.0,76.85,19237682.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,78.46300000000001,6.892,76.05,0.8109999999999999
710,30128,KGZ,Asia,Kyrgyzstan,2021-01-18,83178.0,0.0,114.0,1387.0,0.0,2.286,12749.167,0.0,17.473,212.593,0.0,0.35,0.84,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,1415197.0,8845.0,331.384,2.0709999999999997,9620.0,2.253,0.052000000000000005,19.3,tests performed,2500.0,20996.0,41012.0,0.06,678.0,41.67,6524191.0,32.333,26.3,4.489,2.8819999999999997,3393.474,1.4,436.36199999999997,7.11,3.6,50.5,89.22,4.5,71.45,0.672
711,43818,PHL,Asia,Philippines,2021-01-18,502736.0,2159.0,1857.1429999999998,9909.0,14.0,70.429,4587.799,19.702,16.948,90.426,0.128,0.643,1.03,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,6951498.0,25860.0,63.437,0.23600000000000002,34420.0,0.314,0.054000000000000006,18.5,people tested,29548.0,1499.0,1271.0,0.58,249.0,63.43,109581085.0,351.87300000000005,25.2,4.803,2.661,7599.188,3.5,370.43699999999995,7.07,7.8,40.8,78.46300000000001,1.0,71.23,0.6990000000000001
712,46420,LCA,North America,Saint Lucia,2021-01-18,621.0,10.0,22.714000000000002,8.0,0.0,0.429,3381.8190000000004,54.458,123.697,43.566,0.0,2.334,0.88,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,183629.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,76.2,0.747
713,11400,CHL,South America,Chile,2021-01-18,673750.0,3918.0,3979.7140000000004,17547.0,70.0,55.0,35244.959,204.957,208.185,917.9119999999999,3.662,2.877,1.2,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,7324967.0,55673.0,383.181,2.912,55229.0,2.889,0.077,13.0,tests performed,32385.0,10413.0,2699.0,0.17,141.0,79.17,19116209.0,24.281999999999996,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,5.818,2.11,80.18,0.843
714,12355,COM,Africa,Comoros,2021-01-18,1769.0,177.0,87.0,49.0,4.0,4.428999999999999,2034.28,203.543,100.04700000000001,56.348,4.6,5.093,0.85,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,6743750.0,45641.0,132.535,0.897,42402.0,0.833,0.294,3.4,tests performed,15000000.0,8786.0,714286.0,1.04,496.0,81.02,869595.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.51599999999996,11.88,4.4,23.6,15.574000000000002,2.2,64.32,0.503
715,1306,AND,Europe,Andorra,2021-01-18,9083.0,0.0,71.0,91.0,0.0,0.857,117556.462,0.0,918.915,1177.765,0.0,11.094000000000001,1.11,,,,,,,,,134259.0,,1737.6429999999998,,515.0,6.665,0.138,7.3,people tested,,,,,,52.78,77265.0,163.755,29.1,6.211,3.8569999999999998,13913.839,0.5,109.135,7.97,29.0,37.8,83.741,1.9,83.73,0.858
716,8476,BGR,Europe,Bulgaria,2021-01-18,212383.0,570.0,464.57099999999997,8565.0,82.0,47.571000000000005,30565.543999999998,82.03299999999999,66.86,1232.65,11.800999999999998,6.846,0.85,380.0,54.688,4205.0,605.1709999999999,2838.847,244.947,909.5239999999999,78.477,1269647.0,1194.0,182.72400000000002,0.172,6730.0,0.9690000000000001,0.069,14.5,tests performed,19638.0,1185.0,782.0,0.28,113.0,53.7,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.68800000000005,5.81,30.1,44.4,97.164,7.454,75.05,0.813
717,47129,SMR,Europe,San Marino,2021-01-18,2787.0,9.0,17.143,65.0,0.0,0.14300000000000002,82120.337,265.189,505.12300000000005,1915.257,0.0,4.209,1.16,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,33938.0,556.6669999999999,22.0,5.606,3.5639999999999996,56861.47,56.0,348.977,5.64,16.7,38.1,87.20200000000001,3.8,84.97,0.713
718,56133,TTO,North America,Trinidad and Tobago,2021-01-18,7399.0,6.0,18.0,132.0,0.0,0.5710000000000001,5286.922,4.287,12.862,94.32,0.0,0.408,0.86,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,77555.0,40.0,55.417,0.028999999999999998,128.0,0.091,0.141,7.1,people tested,110000.0,77364.0,7143.0,1.27,825.0,68.52,1399491.0,266.88599999999997,36.2,10.014,5.819,28763.071,49.2,228.467,10.97,0.9,14.2,89.443,3.0,73.51,0.784
719,24444,HUN,Europe,Hungary,2021-01-18,352703.0,875.0,1292.4289999999999,11409.0,68.0,97.714,36510.375,90.57600000000001,133.787,1181.013,7.039,10.115,1.1,5300.0,63.258,4980.0,515.509,103.991,9.977,2324.214,27.741,2512777.0,9903.0,260.112,1.025,15860.0,1.642,0.081,12.3,tests performed,131332.0,8144.0,7536.0,1.36,780.0,72.22,9660350.0,108.04299999999999,43.4,18.577,11.975999999999999,26777.561,0.5,278.296,7.55,26.8,34.8,84.169,7.02,76.88,0.838
720,46799,WSM,Oceania,Samoa,2021-01-18,2.0,0.0,0.0,2.0,0.0,0.0,10.08,0.0,0.0,18.027,0.0,0.0,0.57,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,198410.0,69.413,22.0,5.606,3.5639999999999996,6021.557,56.0,348.977,9.21,16.7,38.1,87.20200000000001,2.6,73.32,0.713
721,58123,GBR,Europe,United Kingdom,2021-01-18,3443350.0,37610.0,45101.0,90031.0,602.0,1133.5710000000001,50722.532,554.0169999999999,664.3639999999999,1326.2089999999998,8.868,16.698,1.25,3626.0,53.413000000000004,36797.0,542.0409999999999,172.761,17.105999999999998,16617.0,244.778,62357805.0,556689.0,918.566,8.2,580038.0,8.544,0.078,12.9,tests performed,4723443.0,208641.0,268518.0,6.96,3955.0,79.63,67886004.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,21.221999999999998,2.54,81.32,0.922
722,30432,LAO,Asia,Laos,2021-01-18,41.0,0.0,0.0,1394.0,2.0,0.0,5.635,0.0,0.0,213.666,0.307,0.0,0.84,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,1415197.0,8845.0,331.384,2.0709999999999997,9620.0,2.253,0.052000000000000005,19.3,tests performed,2500.0,20996.0,41012.0,0.06,678.0,29.63,7275556.0,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4.0,7.3,51.2,49.839,1.5,67.92,0.601
723,61154,ZMB,Africa,Zambia,2021-01-18,38207.0,602.0,1373.0,559.0,13.0,12.571,2078.28,32.746,74.685,30.406999999999996,0.7070000000000001,0.684,1.51,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,772371.0,4803.0,42.013000000000005,0.261,9344.0,0.508,0.147,6.8,tests performed,56581530.0,1021093.0,913912.0,0.73,2761.0,49.07,18383956.0,22.995,17.7,2.48,1.5419999999999998,3689.2509999999997,57.5,234.49900000000002,3.94,3.1,24.7,13.937999999999999,2.0,63.89,0.588
724,12088,COL,South America,Colombia,2021-01-18,1923132.0,14719.0,17318.429,49004.0,373.0,364.714,37795.263,289.272,340.35900000000004,963.074,7.331,7.167999999999999,1.16,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,6698109.0,41774.0,131.638,0.821,39708.0,0.78,0.29100000000000004,3.4,tests performed,15000000.0,8786.0,714286.0,1.04,496.0,81.02,50882884.0,44.223,32.2,7.646,4.312,13254.948999999999,4.5,124.24,7.44,4.7,13.5,65.38600000000001,1.71,77.29,0.747
725,8794,BFA,Africa,Burkina Faso,2021-01-18,9352.0,164.0,153.286,105.0,3.0,2.286,447.394,7.846,7.332999999999999,5.023,0.14400000000000002,0.109,1.12,380.0,54.688,4205.0,605.1709999999999,2838.847,244.947,909.5239999999999,78.477,1285526.0,7920.0,185.00900000000001,1.14,6507.0,0.9359999999999999,0.064,15.5,tests performed,25251.0,1124.0,1081.0,0.36,156.0,19.44,20903278.0,70.15100000000001,17.6,2.4090000000000003,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
726,42817,PNG,Oceania,Papua New Guinea,2021-01-18,834.0,0.0,2.1430000000000002,9.0,0.0,0.0,93.215,0.0,0.24,1.006,0.0,0.0,0.56,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,1546551.0,13046.0,358.43199999999996,3.0239999999999996,12741.0,2.9530000000000003,0.184,5.4,tests performed,29548.0,1499.0,1271.0,0.58,249.0,64.35,8947027.0,18.22,22.6,3.8080000000000003,2.142,3823.1940000000004,2.2,561.494,17.65,23.5,48.8,59.607,2.3,64.5,0.544
727,46734,VCT,North America,Saint Vincent and the Grenadines,2021-01-18,494.0,16.0,35.0,1.0,0.0,0.14300000000000002,4452.576,144.213,315.466,9.013,0.0,1.288,0.57,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,110947.0,281.78700000000003,31.8,7.724,4.832,10727.146,56.0,252.675,11.62,4.7,21.0,87.20200000000001,2.6,72.53,0.723
728,11766,CHN,Asia,China,2021-01-18,98164.0,225.0,177.71400000000003,4798.0,1.0,0.7140000000000001,68.20100000000001,0.156,0.12300000000000001,3.3339999999999996,0.001,0.0,0.97,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,160000000.0,41504.0,111.163,2.171,55134.0,2.884,0.077,13.0,tests performed,10000000.0,8786.0,581633.0,0.69,404.0,78.24,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,5.818,4.34,76.91,0.752
729,43138,PRY,South America,Paraguay,2021-01-18,122588.0,428.0,864.7139999999999,2518.0,13.0,14.0,17187.168999999998,60.007,121.235,353.03,1.8230000000000002,1.963,1.12,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,611068.0,3135.0,85.67299999999999,0.44,3135.0,0.44,0.276,3.6,tests performed,29548.0,1499.0,1271.0,0.58,249.0,55.56,7132530.0,17.144000000000002,26.5,6.377999999999999,3.833,8827.01,1.7,199.128,8.27,5.0,21.6,79.602,1.3,74.25,0.7020000000000001
730,43460,PER,South America,Peru,2021-01-18,1060567.0,0.0,3626.143,38770.0,0.0,70.0,32165.836,0.0,109.977,1175.8519999999999,0.0,2.123,1.09,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,2056026.0,224.0,62.357,0.006999999999999999,4497.0,0.136,0.222,4.5,tests performed,29548.0,1499.0,1271.0,0.58,249.0,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,21.6,79.602,1.6,76.74,0.75
731,9091,BDI,Africa,Burundi,2021-01-18,1245.0,9.0,32.286,2.0,0.0,0.0,104.70299999999999,0.757,2.715,0.168,0.0,0.0,1.12,380.0,54.688,4205.0,605.1709999999999,2838.847,244.947,909.5239999999999,78.477,1285526.0,7920.0,185.00900000000001,1.14,6507.0,0.9359999999999999,0.064,15.5,tests performed,25251.0,1124.0,1081.0,0.36,156.0,14.81,11890781.0,423.06199999999995,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,23.9,6.144,0.8,61.58,0.41700000000000004
732,21832,GRC,Europe,Greece,2021-01-18,148925.0,318.0,535.143,5488.0,19.0,26.570999999999998,14288.036,30.509,51.342,526.525,1.8230000000000002,2.549,0.89,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,2966664.0,3712.0,284.625,0.35600000000000004,9932.0,0.953,0.054000000000000006,18.6,samples tested,85223.0,4468.0,5083.0,0.82,488.0,80.56,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,41.047,4.21,82.24,0.87
733,14605,CZE,Europe,Czechia,2021-01-18,891852.0,2693.0,8056.857,14449.0,111.0,168.143,83280.745,251.47099999999998,752.346,1349.241,10.365,15.700999999999999,1.41,1098.0,102.531,6830.0,637.7819999999999,1923.631,179.628,12029.48,1123.307,1241339.0,60559.0,1417.217,5.655,48203.0,4.501,0.162,6.2,tests performed,128930.0,13016.0,10295.0,1.2,961.0,69.44,10708982.0,137.17600000000002,43.3,19.027,11.58,32605.906000000003,0.7,227.485,6.82,30.5,38.3,85.198,6.63,79.38,0.888
734,6884,BOL,South America,Bolivia,2021-01-18,188733.0,1550.0,1920.714,9680.0,44.0,37.857,16168.296999999999,132.785,164.543,829.262,3.7689999999999997,3.2430000000000003,1.51,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,482520.0,3218.0,41.336000000000006,0.276,4532.0,0.38799999999999996,0.424,2.4,tests performed,141758.0,15430.0,11419.0,1.22,985.0,30.56,11673029.0,10.202,25.4,6.704,4.393,6885.829000000001,7.1,204.299,6.89,0.6,12.3,25.383000000000003,1.1,71.51,0.693
735,56457,TUN,Africa,Tunisia,2021-01-18,181885.0,1795.0,2790.7140000000004,5750.0,58.0,66.571,15389.701000000001,151.879,236.12900000000002,486.52099999999996,4.908,5.632999999999999,1.16,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,225033.0,2592.0,19.041,0.21899999999999997,2442.0,0.207,0.341,2.9,tests performed,110000.0,77364.0,7143.0,1.27,825.0,69.91,11818618.0,74.22800000000001,32.7,8.001,5.075,10849.296999999999,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.735
736,37646,MAR,Africa,Morocco,2021-01-18,460144.0,473.0,1022.2860000000001,7977.0,35.0,30.0,12466.46,12.815,27.695999999999998,216.11700000000002,0.948,0.813,0.83,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,4733898.0,7828.0,128.253,0.212,16125.0,0.43700000000000006,0.063,15.8,people tested,552335.0,51305.0,31765.0,0.43,246.0,76.85,36910558.0,80.08,29.6,6.769,4.209,7485.013000000001,1.0,419.14599999999996,7.14,0.8,47.1,71.18,1.1,76.68,0.667
737,38567,NAM,Africa,Namibia,2021-01-18,30753.0,390.0,307.286,293.0,8.0,4.571000000000001,12103.116000000002,153.488,120.935,115.31299999999999,3.148,1.7990000000000002,1.19,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,242785.0,2034.0,95.55,0.8,1796.0,0.7070000000000001,0.171,5.8,samples tested,552335.0,51305.0,31765.0,0.43,246.0,41.67,2540916.0,3.0780000000000003,22.0,3.552,2.085,9541.808,13.4,243.81099999999998,3.94,9.7,34.2,44.6,0.9,63.71,0.647
738,15899,DMA,North America,Dominica,2021-01-18,110.0,0.0,0.14300000000000002,61.0,0.0,0.0,1527.969,0.0,1.984,61.74100000000001,0.0,0.0,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11982820.0,26282.0,2068.785,4.537,81236.0,14.025,0.012,83.3,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,29.63,71991.0,98.56700000000001,25.4,4.213,2.38,9673.367,22.5,227.37599999999998,11.62,1.7,24.5,4.4719999999999995,3.8,75.0,0.715
739,6567,BTN,Asia,Bhutan,2021-01-18,843.0,1.0,2.571,1.0,0.0,0.0,1092.518,1.296,3.333,1.296,0.0,0.0,1.0,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7656097.0,35840.0,660.6,3.092,41871.0,3.613,0.053,18.9,tests performed,141758.0,15430.0,11419.0,1.22,985.0,81.94,771612.0,21.188000000000002,28.6,4.885,2.977,8708.597,1.5,217.06599999999997,9.75,0.6,12.3,79.807,1.7,71.78,0.612
740,50161,SLB,Oceania,Solomon Islands,2021-01-18,17.0,0.0,0.0,3284.0,27.0,0.0,24.75,0.0,0.0,1579.6570000000002,12.987,0.0,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,33.33,686878.0,21.840999999999998,20.8,3.5069999999999997,2.043,2205.923,25.1,459.78,18.68,20.1,25.0,35.89,1.4,73.0,0.546
741,2643,ARM,Asia,Armenia,2021-01-18,164676.0,90.0,341.14300000000003,2998.0,6.0,9.571,55573.066,30.372,115.125,1011.732,2.025,3.23,0.7,,,,,,,,,4697269.0,38141.0,103.932,0.8440000000000001,36311.0,0.8029999999999999,0.318,3.1,people tested,265724.0,17791.0,11704.0,0.59,259.0,79.17,2963234.0,102.931,35.7,11.232000000000001,7.571000000000001,8787.58,1.8,341.01,7.11,1.5,52.1,94.04299999999999,4.2,75.09,0.755
742,56774,TUR,Asia,Turkey,2021-01-18,2392963.0,5862.0,8069.571,24161.0,164.0,168.571,28373.126,69.505,95.68,286.475,1.945,1.999,0.73,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,27523423.0,151342.0,326.343,1.794,163806.0,1.942,0.049,20.3,tests performed,832412.0,125961.0,166482.0,0.99,1974.0,73.61,84339067.0,104.914,31.6,8.152999999999999,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,78.687,2.81,77.69,0.7909999999999999
743,15593,DJI,Africa,Djibouti,2021-01-18,5905.0,0.0,4.0,61.0,0.0,0.0,5976.709,0.0,4.0489999999999995,61.74100000000001,0.0,0.0,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11982820.0,26282.0,2068.785,4.537,81236.0,14.025,0.012,83.3,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,37.96,988002.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.03700000000003,6.05,1.7,24.5,4.4719999999999995,1.4,67.11,0.47600000000000003
744,5628,BEL,Europe,Belgium,2021-01-18,679771.0,932.0,2078.286,20472.0,37.0,50.0,58653.453,80.417,179.32299999999998,1766.4089999999999,3.193,4.314,1.05,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7656097.0,35840.0,660.6,3.092,41871.0,3.613,0.053,18.9,tests performed,112293.0,11850.0,11673.0,0.97,1007.0,60.19,11589616.0,375.564,41.8,18.570999999999998,12.849,42658.575999999994,0.2,114.898,4.29,25.1,31.4,88.469,5.64,81.63,0.9159999999999999
745,6245,BEN,Africa,Benin,2021-01-18,3413.0,0.0,7.143,46.0,0.0,0.0,281.526,0.0,0.589,3.7939999999999996,0.0,0.0,0.79,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7656097.0,35840.0,660.6,3.092,41871.0,3.613,0.053,18.9,tests performed,141758.0,15430.0,11419.0,1.22,985.0,27.78,12123198.0,99.11,18.8,3.2439999999999998,1.942,2064.236,49.6,235.84799999999998,0.99,0.6,12.3,11.035,0.5,61.77,0.515
746,22478,GTM,North America,Guatemala,2021-01-18,149146.0,258.0,843.2860000000001,5278.0,24.0,36.143,8324.939,14.401,47.07,294.60400000000004,1.34,2.017,1.09,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,697640.0,5879.0,38.94,0.32799999999999996,4760.0,0.266,0.165,6.1,people tested,123347.0,16012.0,7522.0,1.18,722.0,59.72,17915567.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,35.3,52.0,76.665,0.6,74.3,0.65
747,38253,MMR,Asia,Myanmar,2021-01-18,134795.0,477.0,515.571,2973.0,18.0,16.429000000000002,2477.403,8.767000000000001,9.476,54.641000000000005,0.331,0.302,0.86,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,2151828.0,18835.0,39.549,0.34600000000000003,19377.0,0.35600000000000004,0.027000000000000003,37.6,samples tested,552335.0,51305.0,31765.0,0.43,246.0,75.93,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.28699999999999,0.9,67.13,0.578
748,24774,ISL,Europe,Iceland,2021-01-18,5970.0,14.0,10.286,29.0,0.0,0.0,17494.505,41.026,30.141,84.98200000000001,0.0,0.0,1.4,0.0,0.0,20.0,58.608000000000004,103.991,9.977,2.8680000000000003,8.404,252984.0,752.0,741.345,2.204,659.0,1.931,0.016,64.1,tests performed,4875.0,5327.0,63.0,1.43,185.0,44.44,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,84.169,2.91,82.99,0.935
749,55189,THA,Asia,Thailand,2021-01-18,12594.0,171.0,251.429,70.0,0.0,0.429,180.43,2.45,3.602,1.003,0.0,0.006,1.34,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,1625271.0,7229.0,23.285,0.10400000000000001,14759.0,0.21100000000000002,0.013000000000000001,76.0,tests performed,110000.0,77364.0,7143.0,1.27,825.0,63.89,69799978.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.755
750,50059,SVN,Europe,Slovenia,2021-01-18,149424.0,299.0,1387.286,3206.0,26.0,26.285999999999998,71875.367,143.82399999999998,667.307,1542.138,12.505999999999998,12.644,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,754304.0,5306.0,362.832,2.552,4385.0,2.109,0.244,4.1,tests performed,43081.0,1046.0,2942.0,2.07,1415.0,74.07,2078932.0,102.619,44.5,19.062,12.93,31400.84,0.7,153.493,7.25,20.1,25.0,19.275,4.5,81.32,0.8959999999999999
751,23096,GNB,Africa,Guinea-Bissau,2021-01-18,2509.0,0.0,4.428999999999999,45.0,0.0,0.0,1274.9,0.0,2.25,22.866,0.0,0.0,0.14,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,697640.0,5879.0,38.94,0.32799999999999996,4760.0,0.266,0.165,6.1,people tested,123347.0,16012.0,7522.0,1.18,722.0,49.07,1967998.0,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,35.3,52.0,6.403,0.3,58.32,0.455
752,49704,SVK,Europe,Slovakia,2021-01-18,224385.0,1060.0,2188.0,3526.0,52.0,74.143,41098.841,194.15200000000002,400.759,645.83,9.524,13.58,1.11,1065.0,55.36,2980.0,545.823,19.332,3.5660000000000003,5310.204000000001,276.031,1622598.0,9817.0,297.199,1.798,9995.0,1.831,0.21899999999999997,4.6,tests performed,71982.0,11680.0,6373.0,1.32,1167.0,62.04,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,19.275,5.82,77.54,0.855
753,23720,HTI,North America,Haiti,2021-01-18,10907.0,126.0,74.429,240.0,0.0,0.28600000000000003,956.5419999999999,11.05,6.527,21.048000000000002,0.0,0.025,1.24,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,697640.0,5879.0,38.94,0.32799999999999996,4760.0,0.266,0.165,6.1,people tested,123347.0,16012.0,7522.0,1.18,722.0,28.7,11402533.0,398.44800000000004,24.3,4.8,2.9539999999999997,1653.1729999999998,23.5,430.548,6.65,2.9,23.1,22.863000000000003,0.7,64.0,0.498
754,59512,VAT,Europe,Vatican,2021-01-18,27.0,0.0,0.0,620.0,0.0,0.0,33374.536,0.0,0.0,18.524,0.0,0.0,0.75,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,763950.0,6247.0,219.922,1.798,7065.0,2.0340000000000003,0.113,8.8,tests performed,17546374.0,1021093.0,913912.0,5.3,2761.0,22.22,809.0,22.662,23.1,4.394,2.62,2921.909,13.2,546.3,12.02,2.8,34.5,25.209,4.0,75.12,0.603
